"","location","metric","Other unintentional injuries","Self-harm","Interpersonal violence","Exposure to forces of nature","Environmental heat and cold exposure","Ebola","Neonatal disorders","Protein-energy malnutrition","Other nutritional deficiencies","Sexually transmitted infections excluding HIV","Acute hepatitis","Other unspecified infectious diseases","Esophageal cancer","Stomach cancer","Liver cancer","Inflammatory bowel disease","Vascular intestinal disorders","Gallbladder and biliary diseases","Pancreatitis","Other digestive diseases","Alzheimer's disease and other dementias","Meningitis","Encephalitis","Diphtheria","Whooping cough","Tetanus","Measles","Varicella and herpes zoster","Malaria","Chagas disease","Leishmaniasis","African trypanosomiasis","Schistosomiasis","Cysticercosis","Cystic echinococcosis","Dengue","Yellow fever","Hypertensive heart disease","Cardiomyopathy and myocarditis","Atrial fibrillation and flutter","Aortic aneurysm","Peripheral artery disease","Endocarditis","Non-rheumatic valvular heart disease","Chronic obstructive pulmonary disease","Pneumoconiosis","Asthma","Interstitial lung disease and pulmonary sarcoidosis","Other chronic respiratory diseases","Cirrhosis and other chronic liver diseases","Road injuries","Other transport injuries","Other skin and subcutaneous diseases","Sudden infant death syndrome","Falls","Drowning","Fire, heat, and hot substances","Poisonings","Parkinson's disease","Idiopathic epilepsy","Multiple sclerosis","Motor neuron disease","Other neurological disorders","Alcohol use disorders","Drug use disorders","Eating disorders","Diabetes mellitus","Tuberculosis","HIV/AIDS","Lip and oral cavity cancer","Nasopharynx cancer","Other pharynx cancer","Gallbladder and biliary tract cancer","Pancreatic cancer","Malignant skin melanoma","Non-melanoma skin cancer","Ovarian cancer","Testicular cancer","Kidney cancer","Bladder cancer","Hemoglobinopathies and hemolytic anemias","Endocrine, metabolic, blood, and immune disorders","Rheumatoid arthritis","Other musculoskeletal disorders","Congenital birth defects","Upper respiratory infections","Otitis media","Executions and police conflict","Other neglected tropical diseases","Maternal disorders","Exposure to mechanical forces","Adverse effects of medical treatment","Gynecological diseases","Appendicitis","Brain and central nervous system cancer","Thyroid cancer","Mesothelioma","Hodgkin lymphoma","Non-Hodgkin lymphoma","Multiple myeloma","Leukemia","Other neoplasms","Rheumatic heart disease","Other malignant neoplasms","Other cardiovascular and circulatory diseases","Diarrheal diseases","Bacterial skin diseases","Upper digestive system diseases","Foreign body","Conflict and terrorism","Typhoid and paratyphoid","Invasive Non-typhoidal Salmonella (iNTS)","Rabies","Intestinal nematode infections","Other intestinal infectious diseases","Lower respiratory infections","Acute glomerulonephritis","Chronic kidney disease","Urinary diseases and male infertility","Ischemic heart disease","Zika virus","Paralytic ileus and intestinal obstruction","Larynx cancer","Animal contact","Tracheal, bronchus, and lung cancer","Breast cancer","Cervical cancer","Uterine cancer","Prostate cancer","Colon and rectum cancer","Decubitus ulcer","Stroke","Inguinal, femoral, and abdominal hernia"
"61","Sudan","Number",945.025358147073,2029.40184243891,625.774238743767,0,59.2258531044726,0,21417.9813769713,724.897442457276,70.574751176518,1006.11737995105,1082.75018756851,233.180132973733,872.190194079368,2738.23793718415,684.107874381333,47.742975704873,93.5537953600601,263.002572351373,166.152945081695,193.055742689047,2814.81120333167,662.321607427153,198.075069663462,6.64005021985397,1034.07012697328,38.3285327832549,711.920959109179,70.6812715514023,2337.47288488067,0,326.328896274475,0,68.038311374521,0,37.0316528288335,0.139761274943249,346.594178905006,7087.47801816761,636.031506186562,399.507333142382,184.616866036549,24.9334863067287,110.347354281148,306.515283480903,4389.8099826154,14.6856351332736,2483.97693572425,222.416126628847,80.0426628643049,4099.68901464365,7349.08488567048,246.435438692735,1.76454955443351,271.65727881725,1426.76666371374,1255.75558599142,1110.27933237787,611.679111627047,710.311296923307,591.562280032372,56.3557137416159,11.8163250861631,171.348835359445,100.450870543655,379.817210993111,0.0898203460310814,2817.9610468895,1109.80540873554,5154.87617680128,147.973955907581,70.6934594861921,50.8009113022012,241.551247788264,654.020793288466,75.3739875251142,74.3786540481958,210.707674347644,20.0004863551235,242.614588635709,493.146168421927,338.769849627413,843.881327480509,17.0703327015305,153.639933578716,11155.8328686245,3.54125450130623,0.100480142011506,225.114477135589,18.6278688133121,2412.87038115733,1223.6211317799,527.096884855861,1.2036599828467,137.568572054959,960.790875410576,101.890208564046,11.2659321132828,148.882843027253,472.86432720358,204.419458120885,1685.28934980749,32.2926510640912,612.569398735083,1070.10573707056,2183.58162298898,6731.54011700578,101.241577209481,763.90356191948,524.48135798528,101.23297648,227.001397533785,246.523382869361,1.49705360237347,11.9790997833302,7.49754581664278,7026.05678846136,25.9672117874564,4754.40506607074,119.605618606829,43187.3558725335,0,503.917462556063,344.661228515145,154.546499526382,1553.32132997143,1413.81478516745,317.757732622461,83.9047015202835,866.764204748722,1256.26387797164,8.78396414643127,19638.3195927006,45.5838105119537
"62","Sudan","Percent",0.00465370989541879,0.0099717854747802,0.00307854409487396,0,0.000292095186147959,0,0.106166935350916,0.0035847479015252,0.000348861975075967,0.00499277859052589,0.00534431376392634,0.00115186858566494,0.00431328919882117,0.0135277206334564,0.00338582854715318,0.000235834429029662,0.000463231509685867,0.00130230551208477,0.000821423793946005,0.000954962501297876,0.0139642976516309,0.00327158561873708,0.0009768697622937,3.28188877373705e-05,0.00511608332078134,0.000189553389554732,0.00352272159286514,0.00034963570397495,0.0115478266360433,0,0.00161094772047401,0,0.000335621278904827,0,0.000182581557881559,6.88869572620075e-07,0.0017086987868596,0.0351258581589774,0.00314440441711933,0.00198281577218233,0.000913711921491586,0.000123624644591609,0.000545362215144991,0.00151491767754007,0.0217239186121421,7.24206144091412e-05,0.0122790469338133,0.00109885899378162,0.000394566514618381,0.0202359091448038,0.0362131674254881,0.00121333090493526,8.75890622282363e-06,0.00133981533782273,0.00704109420248067,0.00619357475175536,0.00546982736035304,0.00301424425213733,0.00352174014125847,0.00291467795094268,0.000277303883731971,5.82521383609295e-05,0.000844907325805824,0.000494244830130914,0.00186767577593533,4.40105886794812e-07,0.0139331165983527,0.00547179816973109,0.0256663115458217,0.000730605594210059,0.000348603161348278,0.000250870858997321,0.00119336230926946,0.003234160332618,0.000372510324501832,0.000367856569891249,0.00103873701148621,9.85408417876856e-05,0.00119874325646647,0.0024405320156101,0.00167003301639825,0.00416727314499428,8.43803637094081e-05,0.0007566878839388,0.0552256225930735,1.75019719733148e-05,4.96608462926075e-07,0.00111970788955159,9.18871457192792e-05,0.0118321603231606,0.00602601925215867,0.00259988039808305,5.91734675527477e-06,0.00067922072010179,0.0047358042285925,0.000503282516172806,5.5511503124681e-05,0.000733446282778841,0.00233314048938516,0.0010101535416737,0.00831236867704086,0.000159594300613179,0.00302501510303331,0.00528008811241518,0.0108013883678542,0.0332741479353334,0.000500961362523584,0.00377924588105351,0.00259180636494307,0.000504100429179969,0.00111804233138803,0.00121528892931108,7.3823935354023e-06,5.92239757310261e-05,3.70662422558039e-05,0.0347440505371834,0.000128194973806659,0.0235193288073597,0.000591071715029068,0.213719355891722,0,0.00249454090333218,0.00170194316064694,0.000763090112923519,0.0076783185354161,0.00696566658507054,0.00156649693576225,0.000414310217802465,0.00429175863190606,0.00620424704498338,4.35822475398887e-05,0.0972604049627455,0.000225403885152432
"63","Lesotho","Number",52.122039756024,736.248931211472,751.916515284331,0,25.6604140705905,0,1133.02952575679,188.286560737198,5.55602884890646,72.892788701775,23.5575623324372,43.6703511864062,192.948729742087,147.694339076895,196.82948866054,8.64557333049432,9.79590484336256,54.4508549740974,23.2439053685037,48.0939783620136,128.985032362452,162.075777057219,6.94108904403299,0.146182051165745,26.644902743307,3.84250214632625,14.5163060766042,8.73007114208807,0,0,0,0,0,3.73466516744723,0.718047846160771,0.0363031647723511,0,601.376727699122,161.509571694797,26.8501342737561,24.5685425766517,9.1474456052596,15.9724431121938,16.6588781629987,712.199348357981,10.1127696365941,355.681150558864,19.5853811273799,18.3765670668355,394.951884069188,923.287218141052,34.2161573303632,1.23475808784606,17.4105047017136,72.5727362663889,109.173844319065,123.649112074507,47.132113527082,37.3127385446262,63.2396389334477,2.64128452940652,0.93294629028107,16.5781067378777,34.1077959620561,7.27742218153334,0.0325228082880466,1268.72515823951,2597.80581580255,10792.6471240065,48.9564991059917,12.8910155751341,12.7352713366485,15.0674723843258,70.8871352009172,19.1914980219762,8.34401003366705,46.7724197566109,2.52993452600739,16.517377486683,27.9966249130975,24.7061145387284,81.7207448428337,10.1767732806639,18.3538844647667,151.710235107953,8.97025978853972,0.695007703626315,0.269239412534696,1.50887978817456,149.868987782631,80.1649771848319,40.413418779121,3.05202968793417,12.7233868003986,27.7137546476755,7.64629772911786,18.3850324985692,7.25677968118173,53.08585968295,26.8511566530529,62.9352363459407,5.39883072334114,61.5718926670926,72.3561159532627,81.8840690213489,1431.39654282242,29.4927672959272,176.704247267058,52.9685899625156,0,0.775374673739818,16.886645358126,1.58754927409262,0.415161731305342,0.94153747891139,1940.51268396285,0.758064485099204,558.946515172645,80.0715238156471,1270.4358454675,0,116.368959896899,36.4455595933035,56.5527032729044,239.87326552527,213.956945507521,277.690253058707,27.8703111132501,186.912813923587,132.429003642676,10.053880732062,1758.03929222085,16.385754736306
"64","Lesotho","Percent",0.00160097349723724,0.0226005235478667,0.0230631164398081,0,0.000787657915463954,0,0.0347193175070982,0.00579784700873657,0.000170218463771071,0.00223578312247385,0.000723333467156004,0.00134065073238864,0.00592442528393466,0.00453327160514345,0.00604577414529228,0.000265315569258055,0.000300680610959624,0.00167081663403668,0.000713446433903352,0.00147669367198468,0.00395539498905455,0.00497723209614376,0.000213157544112985,4.50836953577149e-06,0.000821341638582613,0.000117975658944369,0.000448290650170042,0.000268987367745162,0,0,0,0,0,0.000114470866351083,2.20500636870264e-05,1.11426981883233e-06,0,0.0184361366317798,0.00496233874694659,0.000825234709792739,0.000755513205584365,0.000280918307429975,0.000489726795831413,0.000511139572041052,0.021881707457232,0.000311003560217705,0.0109160132335955,0.000601510569044144,0.000564655340246687,0.0121129941235186,0.0283123633504195,0.00104923605586702,3.78624400212323e-05,0.000538994199323652,0.00222939171382022,0.00335894653995509,0.00379442213910514,0.00144852142099526,0.00114762032780435,0.00193998381453573,8.08540440471967e-05,2.856639823515e-05,0.000508353169303221,0.00104661956735515,0.000222937715331647,9.90132014650249e-07,0.0389260223057914,0.0796802208659268,0.333244783642939,0.00150244845791508,0.000395578404033206,0.000391031324252333,0.000462020740284258,0.00217561785111032,0.00058841114236381,0.000256483112164223,0.00142925093261067,7.77595412661274e-05,0.000507422019129383,0.000860287235876231,0.000758207001890796,0.00250251053588022,0.000311852951294442,0.000562255106409908,0.00466770836686907,0.000275745801203021,2.13675707437172e-05,8.26582537961715e-06,4.64196724140479e-05,0.00456302177625509,0.00246030288081078,0.00124005032908648,9.31473723390039e-05,0.000390601933850555,0.000850172757960486,0.000234245126710367,0.000565330125553214,0.000222559125220327,0.00162799728624508,0.000823633849171504,0.00193240756023527,0.000165889991209506,0.00188759608506426,0.00221929842934064,0.00251360177241132,0.0440635512295217,0.000905165237402936,0.00542506128684971,0.00162692387378392,0,2.38922422420628e-05,0.000520546521858466,4.89070327533137e-05,1.27773730549666e-05,2.90351134506412e-05,0.0596487414703211,2.32988764281725e-05,0.0171654316114139,0.00245773695585701,0.0390090870987337,0,0.00357424321789061,0.00112000507830552,0.00173830468892056,0.00736933967510416,0.00653671548330642,0.00847438161514307,0.000852239025973529,0.00576419310231373,0.00406482564649041,0.000308853746463539,0.0539828685463637,0.000503422988787975
"65","Nepal","Number",385.763124206964,3528.02232823142,534.657273706228,119,226.673594488189,0,8397.25708979781,987.96463676817,311.993811208061,452.464892343902,543.481138825256,48.4798728218637,1090.504405969,1881.19603223599,490.065447136647,114.839942154966,343.138677960714,223.184866914038,531.297150459538,96.623569931221,2448.14319620759,469.070424252,1041.73701519681,1.29798013581792,423.478882959936,380.713211195507,664.642790274117,70.1058665349211,0.700946787991265,0,42.005471847978,0,0,1.15752438787451,22.3904794508111,138.703914910606,0,2435.06507681216,133.810701902891,568.781021086839,325.767101276963,48.7387159277226,128.671031845506,245.290613295622,31497.5109848144,98.540214381591,6900.80974100246,1930.44493294878,372.247892743633,7945.38078243538,2720.71942961105,252.885231555736,3.28238097638976,70.7158770566365,3849.61041104388,1475.69170606617,191.163257654201,497.739976405406,874.565904247321,1019.25308915887,47.3869557394423,23.7108690932042,117.874370469997,227.124543241815,36.4636816456099,0.323001355386155,3473.51292938567,7488.11457028758,1433.79531796187,989.27378921939,232.284989623359,795.936802451008,570.224841272852,613.051213993691,42.529426618251,72.6074164869392,545.644709093407,20.9826284864853,170.34536642836,274.837321258519,27.9194874926529,265.230520107221,196.1600336844,238.101742723671,1871.90524565548,25.7516039646034,4.63243488610657,4.94914900412487,44.543601243555,1714.23767862521,212.877258540917,703.37870947663,82.5982321921547,269.616498739928,440.310484351719,154.452463594572,42.5113392165317,100.607809424089,455.106518079454,194.709353961441,717.574477930351,57.3524006047624,2808.08499513112,4014.70537502713,875.115129885017,5627.24724992508,13.5104650064609,240.633721774859,98.9232762602531,20.990211,1157.39865186681,86.5273986424001,342.949811895952,4.18524371930629,3.55553993794066,8760.35365669908,2.80330379176988,5107.88680926698,1169.4109994736,23742.5838229947,0,1335.09418733068,554.200884410998,263.88296527313,1837.30787327848,2254.09994004325,1024.36927285091,149.522150816317,737.812091006014,1084.43368861033,2.82940258463076,15189.0870986101,223.508634569269
"66","Nepal","Percent",0.00199203938153799,0.018208582918225,0.00276161966120913,0.000619388919425239,0.00117065161456456,0,0.0435631550429102,0.00512328082275608,0.00161398199629793,0.00234941731909813,0.00280896574720292,0.000251087665598425,0.0056330851856672,0.00971862889387357,0.00253207745818869,0.000593919932061966,0.00177584093375579,0.0011541055681329,0.00274581389343912,0.000499868265571828,0.0126525731164621,0.00243229192492687,0.00539270398469818,6.73874937858792e-06,0.00221141225160678,0.00197624700852697,0.00346271137503541,0.000363673146253808,3.60537403548969e-06,0,0.000218295936262069,0,0,5.98480758249151e-06,0.000115761038957316,0.000718178039831266,0,0.0125995787666326,0.000691649570491731,0.00294529075365611,0.00168473007896217,0.000252295828424656,0.000664989390181525,0.0012685243891827,0.162970214293102,0.000509165333524925,0.0356898615582759,0.00997781973269025,0.00192283546215473,0.0410470338871826,0.0140549629499509,0.00130626423132969,1.69825128820957e-05,0.000370392171594954,0.0199035957209515,0.00762968759384961,0.000989505570929171,0.0025729041970461,0.0045272997081948,0.00526772305394052,0.000244553206212504,0.000122488244399025,0.000609522710452779,0.00117230487936642,0.00018825849703816,1.66797103021645e-06,0.017960891703299,0.0386821959047374,0.00746104128366774,0.00511064862522295,0.00119899421108626,0.00410837208008937,0.00294743445261205,0.00316924346491961,0.000219576377533662,0.000375434583385399,0.0028187161371426,0.000108355633747103,0.000880507761403019,0.00142150921319138,0.000144451361342982,0.00137281072605877,0.00101499534487229,0.00123180570848237,0.00972968201306149,0.00013350774543168,2.39119801069216e-05,2.5650451784858e-05,0.000230607803037912,0.00884395221384432,0.00110005328212548,0.003635363441451,0.000426923451781633,0.0013932824146813,0.0022752227341985,0.000797885201259051,0.000219541752299103,0.000519365993083304,0.00235193454751851,0.00100566268776483,0.00370808462474166,0.000296614936825228,0.0145078653475364,0.0207451980991626,0.00452596431689918,0.0291537429340093,6.98780508425385e-05,0.00124569967988737,0.000512257113653963,0.000109252975712586,0.00599540632504802,0.000448151177127081,0.001774095817916,2.16915519800446e-05,1.84663843530021e-05,0.0454453753501648,1.44975298116338e-05,0.026390151978876,0.00604743414419202,0.122710549982532,0,0.00690443512196139,0.00286166540479796,0.00136420370321089,0.00949368815156109,0.0116349757158074,0.00529022939439312,0.000773219853782463,0.00381385539719107,0.00560454984883191,1.46500280686843e-05,0.078529748863133,0.00115707767306184
"67","Low-middle SDI","Number",33472.3373873097,203873.494711645,115800.280888097,1801.85460094668,9967.65565006407,0,674012.653345881,44468.1805862488,14758.0465456411,23217.3584104977,34456.1114090233,22880.2795829824,60670.3049289513,141956.05215385,57240.7115670073,6179.96897806785,13662.1090027212,17938.4254833271,26440.8208382835,12602.3551607582,185267.645545948,65802.0421580801,37079.522426336,367.519881377451,29735.0484133047,12325.1813896025,12839.4515417435,4410.78527427672,153376.863738487,3580.42236745212,1641.65453805985,30.6127282825895,2225.58547599024,334.510994573476,455.414441959456,15437.2887072854,1022.0112784905,206442.125821089,28659.4259381366,38423.2275789886,20810.8857724764,3720.96991437765,9191.85660735933,13684.2119351534,964237.225751112,3885.72144167653,200059.964012083,45510.496172649,12551.524935705,376210.480961267,283715.317137582,23434.1174294556,453.97292918686,7108.16341580572,192036.630846403,67163.4498806488,28424.96055004,14559.929056011,56171.7399099556,36695.1139728236,2755.79277829073,1959.13563102366,8449.90747376685,33416.6940270027,10938.7722712898,24.4731007302959,371802.091344409,488002.157620967,255788.363681288,60327.5991947761,14508.5494544576,44652.9543817593,28684.4611832929,48531.9420424021,4157.89253680047,7864.95443428689,29874.3810811964,2166.5626588684,13059.6982786182,22907.4890079198,21655.0026782406,19715.8119421888,12156.7124634781,15041.9225830501,153045.777691661,1757.75344582696,111.31906519337,1356.76262275266,3755.62179233482,68075.1346770947,28786.5576579868,34145.4189240269,3581.32598898655,13603.4832697685,34470.6934841389,8872.73294923155,2859.81055596339,6564.72919206055,38235.5748319315,11949.7848751626,51122.0249152131,3958.29774118465,113458.360959888,91016.8910389654,57640.1053043881,606927.222284641,17670.2112289247,90358.5262475513,18497.6747816127,2957.75333265876,64699.9023647472,13668.1062200495,5818.18299040068,361.594167547105,306.620428145488,622416.873261585,1970.88638197658,293489.091208616,71313.8771744336,1646064.57404543,0.973043626541796,62628.0908195817,32114.6629337362,50894.6136340741,174078.741825647,127410.402561643,66677.7849155833,12247.198399817,66632.1205156995,116546.452265905,2709.42457593603,1262898.44971888,11614.5794915462
"68","Low-middle SDI","Percent",0.00270692906887178,0.0164864218279938,0.00936783040989768,0.000145917291253526,0.000806555609402865,0,0.0544691199073244,0.00359653673792598,0.00119375385743049,0.00187799749030686,0.00278678329691443,0.00185056201074329,0.00490764418549151,0.0114833908942374,0.00463048846410188,0.000499928886813559,0.00110504012903779,0.00145124048855,0.00213822976698734,0.00101967766385613,0.0149919639624916,0.00532096974435183,0.00299817308171943,2.97118423144344e-05,0.00240376806646865,0.000996884376350569,0.00103859192602715,0.000356708136515453,0.0123962813214479,0.000289768682467086,0.000133176658470232,2.47515189889864e-06,0.000180013695450619,2.70490239605129e-05,3.68342842790581e-05,0.00124873304929363,8.26960316759435e-05,0.0167024373749923,0.00231863751298654,0.00310873144449726,0.00168331086624222,0.000301062708248449,0.0007433612856654,0.00110657777040242,0.0779951757154129,0.000314258838619309,0.0161810403269309,0.00367958189678146,0.00101472382476851,0.0304271268029217,0.0229428708517829,0.00189485030372632,3.67317562614413e-05,0.000573958021906468,0.0155330603509386,0.0054314495517397,0.0022992443256368,0.00117769119743068,0.00454469814923327,0.00296784509582371,0.000222799789513129,0.000158452871431254,0.000683336048064356,0.00270314748410895,0.000884638825598094,1.98075280587422e-06,0.0300745129572324,0.0394623800740144,0.0207096248811842,0.00487891652597075,0.00117330101469899,0.00361002350871091,0.00232001054203697,0.00392577817409335,0.000336355627919173,0.000636398667015285,0.00241652477818913,0.000175220085255668,0.00105625692924323,0.0018532720848097,0.00175164862526748,0.00159476141485873,0.000983502659984475,0.00121674824532617,0.0123709738745122,0.00014215305149664,8.99591264920857e-06,0.000109809875386195,0.000303779577308228,0.00550411597943979,0.0023282668597377,0.00276154149220376,0.000289548832201854,0.00110012334557416,0.00278764574758351,0.000717685796059951,0.000231274786501285,0.000530978170002042,0.00309223503547467,0.000966506703732154,0.00413402426811223,0.000320231468628061,0.00917503445215417,0.0073625546742535,0.00466250995204076,0.0490712512763407,0.00142938563518625,0.00730850301291138,0.00149586741309062,0.000239523962849668,0.0052337485823069,0.0011051663168131,0.000470646538075299,2.92347708268947e-05,2.48024621139095e-05,0.0503377020796874,0.000159521675004794,0.0237379014073938,0.00576829747740395,0.133133899366635,7.87487430122559e-08,0.0050661687389494,0.00259721613893366,0.00411640320625144,0.0140824286341402,0.0103056454622622,0.00539282493050501,0.000990727553183557,0.00539055015198625,0.00942756017172835,0.000219289802013604,0.102160536890976,0.000939262176030421
"69","High SDI","Number",5409.6899466219,145220.293129218,25020.5565650255,218.726355807,7167.3227981321,0,20809.7379341527,14291.8624716408,1759.4000769303,690.783053518968,581.345668805627,9481.6983112148,79088.3858030799,144789.739481938,112239.940495636,17801.0351440438,34332.7579846507,32552.1694073167,16160.0129867912,36079.2179271888,563215.909655077,3303.04856201254,2836.11055966511,3.50306409304898,111.236582070375,90.5243680424344,23.5327152146519,1337.73970496376,2.54622639466039,0,4.4351505071034,0,22.9365018637805,1.03050828238491,18.7380721324786,28.3833210935827,0,149730.634649942,84319.3456486237,109926.20067004,65848.4407213637,34713.1894394326,24680.000243341,94294.7003022118,439505.181401677,5697.91906716905,17959.4705739126,56665.6461310637,5191.12645172506,185502.670090477,109510.801379083,7606.56647939764,1217.39845593701,2386.48955485413,150460.105126055,17439.8873945282,10257.9024126997,3701.45187873037,104439.711972185,13359.0406149569,9866.89971804405,23909.7283963505,22118.3318973894,36041.9251102486,80070.6290200819,181.205970329575,195298.478393578,13905.1721597213,10626.4803723231,29357.9788032889,5551.91360670843,16411.2533949823,48405.7089365546,189782.352928196,29418.784036636,13001.9912175518,56638.9713713271,1443.58966608502,63327.4897014825,77040.1363418802,6886.54735927234,63292.2183108071,8785.85484380392,22516.0882636471,21907.5466862387,403.391496776623,64.332475149029,675.214859816549,340.325871525724,1570.98400317323,8806.99925020922,15958.0326557188,463.353009852135,2051.81439824014,54834.8425367869,9376.03361616448,14770.3124919664,3882.66386232221,84471.4826594401,48107.8991881348,85262.7467839457,30612.126049096,24621.2477847506,73576.9269415089,61677.7239858544,30071.1194617513,15701.6965071193,27292.4866772248,29148.7534635176,33.62093983494,104.802450115293,230.754340541775,17.306973568431,2.48834640898738,49.2421225991942,384551.324909186,553.846578962308,273588.333875116,69407.1697584293,1447270.75189884,0.134137406416477,46881.6216525377,14638.4441621746,695.386770484602,577535.162079924,167553.200299691,26173.0447692191,26631.9612922776,157988.513109913,327569.667865134,6350.67308381779,719994.475503865,7652.72126674917
"70","High SDI","Percent",0.00060808800755938,0.0163276962877897,0.00281312350441108,2.45937148307662e-05,0.000805856505126275,0,0.00233913529163717,0.00160696010237682,0.000197803715240477,7.76653973744086e-05,6.5355051985395e-05,0.00106606282123358,0.00889219596425396,0.0162793192406839,0.0126196686909264,0.00200151638871111,0.00386018082859896,0.00366010988459685,0.0018168854488472,0.00405660647589555,0.0633241418345775,0.000371356587019271,0.00031886469863061,3.93821862308509e-07,1.25019927515254e-05,1.01760151842128e-05,2.6451208863195e-06,0.000150411747115042,2.86241023418211e-07,0,4.9862882557063e-07,0,2.57785052333161e-06,1.15841747464263e-07,2.10655598163311e-06,3.19041069020522e-06,0,0.0168350404224839,0.0094804505665938,0.0123596548117213,0.00740373498662114,0.00390272108878096,0.00277492607585295,0.0106022545559836,0.0494160318858871,0.000640637641464847,0.00201918811521848,0.00637164616590016,0.000583659927449472,0.0208564367191726,0.0123115612670668,0.000855209220686103,0.000136884697230533,0.000268265203469974,0.0169168232828232,0.00196077902205303,0.00115330537642654,0.000416147535782696,0.0117427541432224,0.00150197985190562,0.00110942845735135,0.0026883016508029,0.00248687832392291,0.00405229738553517,0.00900294124504702,2.03738562109284e-05,0.0219577407564897,0.0015633442219527,0.00119483572703249,0.00330073356823976,0.000624157022465063,0.00184512732707924,0.00544248637726057,0.0213380764777524,0.0033077378634806,0.00146189821255709,0.00636818042088034,0.00016230524518971,0.00712012506352249,0.00866200555766512,0.000774259973730763,0.00711637524589223,0.000987844415231101,0.00253160448423066,0.00246276043407894,4.53509866926512e-05,7.23302071642912e-06,7.59173008452458e-05,3.82654028182957e-05,0.000176624539526753,0.000990130713625316,0.00179422244876109,5.20969568753598e-05,0.000230691283648222,0.0061653508930555,0.00105420032963229,0.00166073055795712,0.000436550218045877,0.00949755747572817,0.00540899091131356,0.00958651154122435,0.00344186136803607,0.00276827318823344,0.00827265408399405,0.00693469686663394,0.00338109578291174,0.00176550591464512,0.00306854774706423,0.00327731375458979,3.78035744065736e-06,1.17793224110827e-05,2.59397486804165e-05,1.94553606368048e-06,2.79683199101461e-07,5.53670987800437e-06,0.0432370270371282,6.22715502302239e-05,0.0307607602577613,0.00780385798165706,0.162721642252306,1.50761525406366e-08,0.0052712508371797,0.00164583267390511,7.81838632596421e-05,0.0649348208878758,0.0188386945987267,0.00294272082126649,0.00299434560212039,0.0177628844011752,0.0368297592725881,0.000714026290556436,0.0809518329453536,0.000860436460213647
"71","Colombia","Number",381.895175287567,2730.84835888833,17060.5229058517,14,15.9627795493772,0,4255.40071661414,1286.85641465484,45.0512419842505,50.6590867820979,13.2137565829533,261.454331877969,1065.15865814948,6768.56991868162,1396.49087796767,154.117450722343,1079.68548567982,1295.82251492527,530.971037910077,973.922403496702,13672.3949833681,376.818096671533,281.32993951107,0.274095424212657,19.4652240118069,16.9382976630354,0.0584096208790671,68.5687118386169,55.200319728114,170.434613680924,5.11268343219598,0,0,22.7496945071657,0.408224030898636,347.364739148314,2.89787237303882,5464.63861383742,1110.27024775454,2128.14540660781,1515.45301811981,307.177029634918,475.210142825356,1070.97752755643,16347.5594605433,71.8824526324228,263.802971508633,492.853721731234,596.165169175699,3984.48407151137,7407.69344882415,323.872004390961,31.3823739824937,53.9433381252817,1949.26118583045,946.985995975701,199.773551655895,62.7400781416518,1958.54033383686,647.714349093517,79.7315287428741,237.539755338168,326.066570543843,123.562147472299,126.846851094819,0.148042250874517,7047.528799999,908.307482657278,2449.6895895461,548.791071628518,90.1790915954427,139.481860845335,1269.69939229086,2495.5440874685,450.332572658894,604.121336667519,1327.79375677795,144.680633173461,737.11045685871,722.3918162112,238.25122317105,1033.00702267632,254.158225939191,791.609438196177,2708.38832481936,19.2292191604839,2.10892969677999,238.029826774586,47.6514057525767,474.948099490981,483.776803670163,312.242216613274,18.3889042241279,319.092478065653,1320.26767378741,396.47583578959,91.8692089994956,180.299852861011,1512.32582436106,717.024606453714,2186.23749762692,419.065281546177,204.588557267156,2139.22249577022,1699.76074310274,903.234603417427,1016.40062202436,1273.61281677869,565.186194589164,0,4.43191976598976,5.28931371566932,0.58131187196444,5.95736637287194,2.74733510672703,7898.56550747908,8.57318616080363,9495.96121304269,2255.80105833072,41709.1250250359,0.05004965723963,1475.11780199825,549.573103162006,159.74529589524,6348.11156216504,3400.51534118707,2395.01676870657,446.023749415753,4459.88954071925,5137.86346474436,339.297745142117,16943.2850923017,410.411280740622
